index,unique_id,ds,NBEATS,NHITS
379,hotel_7,2023-07-16 00:00:00,0.45366472005844116,0.40026921033859253
380,hotel_7,2023-07-17 00:00:00,0.396075576543808,0.40330201387405396
381,hotel_7,2023-07-18 00:00:00,0.39987611770629883,0.4324866235256195
382,hotel_7,2023-07-19 00:00:00,0.4949426054954529,0.4719439446926117
383,hotel_7,2023-07-20 00:00:00,0.605924129486084,0.564615786075592
384,hotel_7,2023-07-21 00:00:00,0.6402037143707275,0.6428717374801636
385,hotel_7,2023-07-22 00:00:00,0.48605504631996155,0.5125933289527893
386,hotel_7,2023-07-23 00:00:00,0.4480813145637512,0.42280709743499756
387,hotel_7,2023-07-24 00:00:00,0.3843196630477905,0.4074900150299072
388,hotel_7,2023-07-25 00:00:00,0.4011598825454712,0.4517853856086731
389,hotel_7,2023-07-26 00:00:00,0.4898202121257782,0.49565044045448303
390,hotel_7,2023-07-27 00:00:00,0.600807785987854,0.6006659269332886
391,hotel_7,2023-07-28 00:00:00,0.6236432790756226,0.6496368050575256
392,hotel_70,2023-07-01 00:00:00,0.8134653568267822,0.8111982941627502
393,hotel_70,2023-07-02 00:00:00,0.7061551809310913,0.7216527462005615
394,hotel_70,2023-07-03 00:00:00,0.6889550089836121,0.6700261831283569
395,hotel_70,2023-07-04 00:00:00,0.6989485621452332,0.6954286694526672
396,hotel_70,2023-07-05 00:00:00,0.7178134918212891,0.7031111121177673
397,hotel_70,2023-07-06 00:00:00,0.7286156415939331,0.7334686517715454
398,hotel_70,2023-07-07 00:00:00,0.7569693922996521,0.7652848362922668
399,hotel_70,2023-07-08 00:00:00,0.7772433161735535,0.7761311531066895
400,hotel_70,2023-07-09 00:00:00,0.6764570474624634,0.6916292905807495
401,hotel_70,2023-07-10 00:00:00,0.6644669771194458,0.6563053727149963
402,hotel_70,2023-07-11 00:00:00,0.6862322092056274,0.6790071129798889
403,hotel_70,2023-07-12 00:00:00,0.6895013451576233,0.6974673271179199
404,hotel_70,2023-07-13 00:00:00,0.7113147974014282,0.7100135087966919
405,hotel_70,2023-07-14 00:00:00,0.7353094816207886,0.7724139094352722
406,hotel_70,2023-07-15 00:00:00,0.7531307935714722,0.7688716650009155
407,hotel_70,2023-07-16 00:00:00,0.6859861612319946,0.6886717677116394
408,hotel_70,2023-07-17 00:00:00,0.6608672142028809,0.6612475514411926
409,hotel_70,2023-07-18 00:00:00,0.7003387808799744,0.69693523645401
410,hotel_70,2023-07-19 00:00:00,0.7111712694168091,0.7021514177322388
411,hotel_70,2023-07-20 00:00:00,0.7151499390602112,0.7253667712211609
412,hotel_70,2023-07-21 00:00:00,0.7332983613014221,0.764442503452301
413,hotel_70,2023-07-22 00:00:00,0.7561598420143127,0.7670888304710388
414,hotel_70,2023-07-23 00:00:00,0.6684622168540955,0.6904316544532776
415,hotel_70,2023-07-24 00:00:00,0.6733373999595642,0.6643998622894287
416,hotel_70,2023-07-25 00:00:00,0.66624516248703,0.6896986961364746
417,hotel_70,2023-07-26 00:00:00,0.6899948120117188,0.7132787108421326
418,hotel_70,2023-07-27 00:00:00,0.7111207246780396,0.7161506414413452
419,hotel_70,2023-07-28 00:00:00,0.7432126402854919,0.7565295100212097
420,hotel_77,2022-12-27 00:00:00,-0.0009168349206447601,0.0011257752776145935
